"name","description",lat,lon
"Foncia transaction location","226 rue de vaugirard 75015 paris 75015
01 44 38 71 05",48.840691,2.304945
"Foncia trocadero","20 rue scheffer  75016 paris 16ème 75016
01 56 28 06 20",48.861214,2.283237
"Foncier logis","151 rue ordener  75018 paris 75018
01 42 62 02 82",48.893215,2.338712
"Fonciere de ville","30 av simon bolivar  75019 paris 19ème 75019
01 48 05 60 00",48.877899,2.37425
"Fonciere des beaux arts","16 rue du colisee  75008 paris 8ème 75008
09 54 51 72 87",48.870778,2.308546
"Fonciere du louvre","28 rue saint charles  75015 paris 75015
01 45 75 99 95",48.850638,2.288913
"Fonciere et immobiliere de paris","52 rue sebastien mercier  75015 paris 75015
01 45 78 33 34",48.843818,2.279886
"Fonciere perignon","23 rue d'ouessant   75015 paris 15ème 75014 paris 14ème 75015
01 45 67 70 79",48.849822,2.29819
"Fonciere saint jean","1 rue castex  75004 paris 75004
01 44 78 84 38",48.852419,2.36595
"Fortagest immobilier","7 rue lacordaire  75015 paris 15ème 75015
06 46 12 04 09",48.843861,2.28424
"Fortim","46 rue decamps 75016 paris 16ème 75016
01 45 03 37 11",48.863185,2.27721
"France ermitage","5 rue berryer  75008 paris 75008
01 42 56 23 42",48.875163,2.30396
"France lodge immobilier","2 rue meissonier  75017 paris 17ème 75017
01 56 33 85 88",48.882488,2.304421
"France viager","102b rue de miromesnil  75008 paris 75008
01 55 12 11 59",48.880269,2.31549
"Francois premier real estate","19 rue de la tremoille 75008 paris 8eme 75008
06 74 57 69 30",48.867782,2.304136
"Francois querrec immobilier","23b rue du surmelin  75020 paris 20eme 75020
01 43 64 26 51",48.868487,2.404029
"Freestone","20 avenue de messine 75008 paris 75008
01 47 20 32 18",48.876361,2.313402
"French home paris - rive gauche","3 rue sedillot  75007 paris 7ème 75007
01 47 05 25 20",48.859128,2.301602
"Ftim","14 rue notre dame de lorette  75009 paris 9ème 75009
01 42 55 46 00",48.877669,2.338385
"G.c.p.i.","30 rue de saint petersbourg  75008 paris 75008
01 45 22 67 05",48.882243,2.32612
"G.e.r / gerimmo","58 rue saint honore  75001 paris 1er 75001
01 53 90 11 21",48.861274,2.343736
"G.immo","40 rue louis blanc  75010 paris 10ème 75010
01 53 26 46 56",48.88164,2.364387
"G.r.i (gestion réalisations immobilieres)","96 rue victoire  75009 paris 75009
01 48 74 26 98",48.874829,2.330564
"Galichon dominique - cga transaction","53 rue de rome  75008 paris 8ème 75008
01 53 20 44 03",48.87905,2.321944
"Galilee gestion","22 rue des volontaires  75015 paris 75015
01 47 83 68 09",48.842091,2.307424
"Garance immobilier","226 avenue daumesnil  75012 paris 75012
01 53 44 77 88",48.837355,2.401069
"Garance immobilier","46 rue d'alesia  75014 paris 75014
01 40 64 90 00",48.827933,2.328655
"Garance immobilier","17 avenue de villiers  75017 paris 75017
01 78 09 54 80",48.881812,2.313539
"Gay lussac immobilier (cabinet gerpi)","45 rue gay lussac  75005 paris 75005
01 43 25 97 16",48.841829,2.343433
"Gb immobilier","8 rue corvetto  75008 paris 75008
01 42 56 13 22",48.877562,2.314958
"Gemofis","251 boulevard pereire siege 75017 paris 17ème 75017
01 40 55 82 92",48.87874,2.286183
"Générale immobilière du nord","87 boulevard sebastopol  75002 paris 75002
01 45 08 56 68",48.864974,2.351608
"Generation immo","13 rue de wattignies  75012 paris 12ème 75012
01 43 40 44 70",48.836729,2.393045
"Genillard investissements","8 rue blanche  75009 paris 9ème 75009
06 71 00 52 01",48.87728,2.332232
"Geralpha gestion","25 av jean moulin  75014 paris 14ème 75014
01 45 45 36 82",48.826273,2.323491
"Gerando immobilier","2 rue gerando  75009 paris 75009
01 42 81 55 00",48.88194,2.345272
"Gerard safar sa","49 avenue de la grande armee  75116 paris 16ème 75116
01 58 05 40 00",48.875515,2.288469
"Gesic","30 rue pierre lescot  75001 paris 75001
01 44 88 99 55",48.863537,2.349056
"Gessim","65, avenue versailles  75016 paris 75016
01 40 50 87 32",48.84712,2.273662
"Gestim","88 rue saint louis en l ile  75004 paris 4ème 75004
01 40 02 93 47",48.852762,2.354072
"Gestim","25 rue robert de flers  75015 paris 75015
01 45 78 79 79",48.848935,2.283505
"Gestimad","35 avenue la motte picquet  75007 paris 75007
01 53 24 94 96",48.854826,2.306675
"Gestion capital partners","20 rue des fosses saint bernard  75005 paris 75005
01 84 79 16 79",48.848524,2.354723
"Gestion immobiliere daumesnil","5 rue du docteur goujon  75012 paris 75012
01 43 43 76 24",48.839955,2.397857
"Gestion immobiliere de l'ensemble parisien","28 rue leon frot  75011 paris 75011
01 55 25 26 00",48.854833,2.387542
"Gestion immobiliere francaise (gif)","42 rue galande  75005 paris 5eme 75005
01 42 50 89 55",48.851607,2.347076
"Gestion passion","8 avenue de la république 75011 paris 75011
01 40 21 48 38",48.866653,2.366493
"Gestion passy","7 rue poussin  75016 paris 16ème 75016
01 45 20 02 00",48.848788,2.265008
"Gestissimmo paris","15 rue ruhmkorff  75017 paris 17ème 75017
01 45 74 39 09",48.881562,2.286488
"Gestya","6 rue dugommier  75012 paris 12ème 75012
09 81 72 46 66",48.839488,2.390676
"Getahomeinfrance.co.uk","11 rue christophe colomb  75008 paris 75008
06 09 33 91 68",48.869725,2.29929
"Getrim 5","4 avenue de l'opera  75001 paris 75001
01 43 07 88 40",48.864573,2.335369
"Gf immobilier","34 rue singer  75016 paris 75016
06 27 94 06 34",48.856625,2.276686
"Gifom","3 rue jean mace  75011 paris 11ème 75011
01 43 56 16 77",48.852846,2.384189
"Ginza","39 rue taitbout  75009 paris 9ème 75009
06 52 22 87 62",48.874057,2.335237
"Gipemya","8 rue commandant schloesing  75116 paris 75116
01 53 70 49 49",48.861839,2.284251
"Glamour apartments","100 avenue kleber  75116 paris 16ème 75116
06 98 76 57 75",48.865593,2.288829
"Global real estate services (gres)","10 avenue de salonique  75017 paris 17ème 75017
06 77 58 99 64",48.882131,2.284219
"Globe immobilier","76b rue de la federation  75015 paris 15ème 75015
01 40 65 90 90",48.853061,2.29666
"Gma","9 avenue de villiers  75017 paris 17ème 75017
01 47 55 15 27",48.881683,2.314151
"Godo et fenech gestion","104 rue marcadet  75018 paris 18ème 75018
01 42 26 26 79",48.891209,2.344
"Goldwelling","26 rue george sand  75016 paris 16ème 75016
01 43 06 94 39",48.850147,2.268044
"Gpti sabim","122 124 rue de l ouest  75014 paris 75014
01 45 45 46 94",48.833392,2.314303
"Green park immobilier","14 place du commerce 75015 paris 75015
01 45 32 08 09",48.844619,2.293311
"Gregoire de tours","35b rue gregoire de tours  75006 paris 6ème 75006
01 43 29 27 25",48.852044,2.337538
"Griffaton sa","13 rue du docteur roux  75015 paris 75015
01 47 34 75 75",48.841148,2.311862
"Grl gestion","4 rue du cdt riviere  75008 paris 75008
01 53 83 74 81",48.872836,2.309498
"Groupama  immobilier","21 boulevard malesherbes  75008 paris 8ème 75008
01 55 07 38 22",48.87211,2.321551
"Groupe artus","29 rue de bassano  75008 paris 8ème 75008
01 43 25 92 04",48.87042,2.298874
"Groupe babylone","13 rue paul valéry  75116 paris 16ème 75116
01 42 02 72 88",48.869657,2.290646
"Groupe esprimmo","369 rue des pyrenees  75020 paris 75020
01 40 33 03 03",48.873102,2.390203
"Groupe foncier de l ile de france","30 avenue de messine  75008 paris 8ème 75008
01 53 77 28 38",48.877175,2.311628
"Groupe franklin transaction","60 rue greneta  75002 paris 75002
01 42 33 61 73",48.865584,2.347626
"Groupe immobilier europe","51 rue de rome  75008 paris 75008
01 45 22 00 90",48.878887,2.322032
"Groupe invest","98 rue claude decaen  75012 paris 75012
01 43 45 51 55",48.838834,2.396221
"Groupe k","1 rue charles lamoureux 75116 paris 75116
06 07 17 43 31",48.868462,2.278516
"Groupe mobilis","14b rue marbeuf 75008 paris 75008
01 45 55 05 05",48.868051,2.303052
"Groupe mobilis agence du champ de mars","133 rue saint dominique  75007 paris 75007
01 47 05 50 00",48.858285,2.302065
"Groupe owner","8 rue euler 75008 paris 75008
01 53 30 29 90",48.871031,2.298952
"Groupe trade","9 boulevard voltaire  75011 paris 75011
01 48 07 57 65",48.866152,2.366403
"Groupe trade immobilier","9 boulevard voltaire  75011 paris 11ème 75011
01 48 07 57 64",48.866152,2.366403
"Groupe v m h","97b rue jouffroy d'abbans  75017 paris 75017
01 42 67 79 79",48.882111,2.301898
"Groupement haussmann de gestion immobilière","140, boulevard haussmann  75008 paris 75008
01 53 77 11 19",48.875351,2.313357
"Grpe esprimmo-l'esprit immobilier","25 av de laumiere  75019 paris 75019
01 42 03 12 12",48.883594,2.380588
"Gsd immobilier","37 rue de liege  75008 paris 8ème 75008
06 17 45 52 18",48.879309,2.325415
"Gt immobilier","2 place armand carrel  75019 paris 19ème 75019
01 42 38 97 96",48.882681,2.382818
"Gtf","58 rue de chateaudun 75009 paris 75009
01 48 00 88 48",48.876419,2.332939
"Gtf - etude warbel","38 rue des entrepreneurs  75015 paris 15ème 75015
01 45 79 32 30",48.846398,2.285908
"Gtf immobilier d'entreprise","50 rue de chateaudun  75009 paris 75009
01 48 00 88 88",48.87636,2.333876
"Guy hoquet","31 boulevard de magenta  75010 paris 10ème 75010
01 44 52 18 18",48.871609,2.360011
"Guy hoquet buttes chaumont","123 rue de meaux  75019 paris 19ème 75019
01 73 73 00 50",48.884726,2.379115
"Guy hoquet convention","234 rue de la convention  75015 paris 15ème 75015
01 45 32 40 40",48.836003,2.30018
"Guy hoquet immobilier","88 av du gal michel bizot  75012 paris 75012
01 40 01 00 03",48.837309,2.403839
"Guy hoquet immobilier","23 rue condorcet 75009 paris 75009
01 44 63 52 52",48.879748,2.34544
"Guy hoquet immobilier","73 rue oberkampf  75011 paris 75011
01 40 21 15 15",48.864966,2.373872
"Guy hoquet immobilier","243b rue de vaugirard  75015 paris 75015
01 53 58 58 88",48.840672,2.305351
"Guy hoquet immobilier","47, rue custine 75018 paris 75018
01 53 09 92 00",48.889367,2.344149
"Guy hoquet l'immobilier","5 rue d'hauteville  75010 paris 75010
01 45 23 10 10",48.871421,2.349783
"Guy hoquet l'immobilier","67 rue caulaincourt  75018 paris 75018
01 53 09 26 27",48.889628,2.336179
"Guy hoquet nation","246b rue du faubourg saint antoine  75012 paris 12eme 75012
01 75 43 74 60",48.849103,2.390249
"Guy hoquet patrimoine","8 cite condorcet  75009 paris 9ème 75009
01 42 81 42 62",48.879575,2.344488
"Guy hoquet sarl garnier","273 rue des pyrenees  75020 paris 75020
01 40 33 30 00",48.867958,2.395935
"Habitat ideal","93 avenue d'italie  75013 paris 75013
01 45 85 17 50",48.82355,2.358363
"Habitat projet","128 avenue mozart  75016 paris 75016
01 45 27 35 17",48.849387,2.266332
"Hampton immobilier","33 rue de meaux  75019 paris 19ème 75019
01 40 03 64 67",48.880058,2.372189
"Hanser immobilier","94 avenue denfert rochereau  75014 paris 75014
01 43 35 32 08",48.835815,2.333565
"Haussmania","88 avenue de wagram  75017 paris 17ème 75017
01 40 08 08 08",48.882721,2.30177
"Haussmann immobilier conseil","156 boulevard haussmann  75008 paris 75008
01 42 25 98 98",48.875263,2.31107
"Hauteville conseil immobilier","21 rue d hauteville  75010 paris 75010
01 44 83 95 97",48.872805,2.350167
"Hazan immobilier","145 r st dominique  75007 paris 7ème 75007
01 53 59 59 53",48.857866,2.300903
"Hbeb immobilier","1 rue aumont thieville 75017 paris 17eme 75017
07 60 50 77 03",48.883557,2.289106
"Hd immobilier","112 rue des pyrenées  75020 paris 75020
01 43 71 10 00",48.856712,2.40477
"Hegma conseils","231 rue st honore  75001 paris 1er 75001
06 98 14 24 28",48.866223,2.329201
"Henri beauclerc sarl","3 cite rougemont  75009 paris 75009
01 48 24 85 72",48.872038,2.34539
"Henri james immobilier","47 rue pierre charron  75008 paris 8ème 75008
01 45 61 52 40",48.86898,2.302034
"Hf2g immobilier","12 rue blanche  75009 paris 75009
01 40 82 90 45",48.87759,2.3321
"Hilde immobilier","66 bld saint germain  75005 paris 75005
01 40 51 78 00",48.850427,2.34771
"Holding financiere","72 rue claude bernard 75005 paris 5eme 75005
01 55 43 39 01",48.840458,2.345857
"Home and co","128 rue la boetie  75008 paris 8ème 75008
01 47 93 14 20",48.870955,2.305981
"Home management","11 rue royale  75008 paris 8ème 75008
01 43 12 98 00",48.867825,2.322636
"Home real estate","16 bd saint germain 75005 paris 5ème 75005
06 10 21 36 81",48.849589,2.354052
"Home square","110 rue du fbg saint denis  75010 paris 10ème 75010
01 71 18 30 30",48.875335,2.356116
"Homelatitude","142 faubourg saint denis  75010 paris 75010
01 48 04 86 08",48.877505,2.356446
"Homeseize","3 rue davioud  75016 paris 16ème 75016
01 42 24 52 21",48.856368,2.271917
"I - ti","13 rue du docteur lancereaux  75008 paris 75008
01 53 89 02 30",48.87624,2.310979
"I p f conseils","10 avenue des gobelins  75005 paris 75005
01 43 31 58 00",48.837836,2.350836
"Iam - agence du temple","7 rue de fontaines du temple  75003 paris 3ème 75003
01 42 72 10 15",48.865555,2.359395
"Ibc immobilier","88 avenue ledru rollin  75012 paris 12ème 75012
01 43 46 02 02",48.850474,2.375422
"Iburoshop","28 rue beautreillis  75004 paris 4eme 75004
01 78 94 85 20",48.853668,2.364498
"Icf habitat atlantique","26 rue de paradis  75010 paris 10ème 75010
01 55 33 96 00",48.875083,2.352617
"Icf la sabliere","24 rue de paradis  75010 paris 10ème 75010
01 43 91 64 00",48.875018,2.352904
"Icf novedis","83 85 bd vincent auriol  75013 paris 13ème 75013
0810 90 11 93",48.834391,2.367117
"Ideal investissement","6 rue du dobropol  75017 paris 17ème 75017
01 42 23 47 65",48.882799,2.285988
"Idm conseil","8 rue de thorigny  75003 paris 75003
01 42 71 51 94",48.859606,2.362649
"Idpl immobilier","23 rue de la boetie  75008 paris 75008
01 45 74 99 99",48.873949,2.316605
"Imax paris","198 rue championnet  75018 paris 18ème 75018
01 42 29 05 05",48.894087,2.331785
"Immo + morillon","48 rue de la sante  75014 paris 75014
01 43 37 54 00",48.832594,2.341096
"Immo 112","112 avenue de saint ouen  75018 paris 75018
01 42 26 77 66",48.89456,2.328124
"Immo 17","8 boulvard berthier  75017 paris 17eme 75017
01 42 29 08 31",48.894044,2.31211
"Immo 40","40 rue de la montagne ste genevieve  75005 paris 75005
01 43 26 92 90",48.84784,2.348478
"Immo 75","246 rue du faubourg saint antoine 75012 paris 75012
01 43 70 51 51",48.849135,2.390051
"Immo carre","7 rue guichard  75116 paris 75116
01 45 25 99 79",48.858714,2.276978
"Immo city","23 bd voltaire  75011 paris 75011
01 48 05 28 28",48.865339,2.367769
"Immo conseils paris","33 boulevard de charonne 118 rue de montreuil 75011 paris 75011
01 55 25 52 00",48.851098,2.398201
"Immo de france paris ile de france","20 rue treilhard  75415 paris cedex 08 75008
01 40 82 69 52",48.877082,2.313704
"Immo de sevres","46 rue lecourbe  75015 paris 75015
01 47 83 43 99",48.844101,2.307407
"Immo express","128 rue du chevaleret  75013 paris 75013
01 45 70 73 72",48.833671,2.368977
"Immo express","6 rue bobillot 75013 paris 75013
01 45 80 82 84",48.830288,2.354343
"Immo fan","56 rue hermel  75018 paris 75018
01 42 54 61 56",48.893973,2.345934
"Immo marais","60 rue du roi de sicile  75004 paris 75004
01 42 74 61 43",48.856888,2.356076
"Immo plus","16 rue de l'arcade  75008 paris 75008
01 47 42 71 17",48.871782,2.323741
"Immo port royal","10 boulevard arago  75013 paris 75013
01 42 17 07 07",48.836382,2.349945
"Immo reseau","32 rue mallet stevens bat e  30900 nimes 75016
09 71 21 10 12",48.85496,2.265914
"Immo sur - bien sur immobilier","9 place d'italie  75013 paris 75013
01 45 82 18 18",48.831683,2.356868
"Immo time","54 avenue de la motte picquet  75015 paris 15ème 75015
09 75 57 74 05 / 06 89 95 34 40",48.850485,2.299638
"Immo xiv","2 rue remy dumoncel  75014 paris 75014
06 60 40 61 56",48.829842,2.333659
"Immo'land","259 av daumesnil  75012 paris 75012
01 56 95 07 07",48.836588,2.404328
"Immo-contact","19 rue leon jost  75017 paris 75017
01 47 66 44 77",48.880999,2.302019
"Immob est of the best","59 boulevard st marcel  75013 paris 75013
01 55 43 01 40",48.837534,2.354819
"Immobilere europe sevres","109 rue de sévres 75006 paris 75006
01 44 39 09 41",48.848251,2.320393
"Immobili.fr","7 rue francoeur 75018 paris 18ème 75018
06 20 54 62 63",48.890186,2.341957
"Immobilier 120 haussmann","120 boulevard haussmann 75008 paris 8ème 75008
01 84 17 47 50",48.875084,2.318273
"Immobilier agimmopp","3 rue clotaire  75005 paris 75005
01 46 34 12 12",48.845628,2.344694
"Immobilier corvisart","29 boulevard auguste blanqui 75013 paris 75013
01 45 88 86 86",48.830101,2.352503
"Immobilier de la marne.fr","14 r charles v  75004 paris 4ème 75004
06 99 63 33 88",48.853325,2.362026
"Immobilier des ternes","104 av des ternes  75017 paris 75017
01 45 72 39 39",48.880705,2.286023
"Immobilier en l'ile saint louis","62, rue saint louis en l'ile  75004 paris 75004
01 43 26 22 63",48.852187,2.355672
"Immobilier montmartre","81 rue lamarck  75018 paris 75018
01 42 64 81 81",48.890252,2.336088
"Immobilier parisien","28 rue caulaincourt  75018 paris 18ème 75018
01 44 92 70 00",48.887681,2.333671
"Immobilier standing","82 boulevard malesherbes  75008 paris 75008
01 45 61 99 99",48.879882,2.314032
"Immobiliere @gency","295 rue saint jacques  75005 paris 5ème 75005
01 72 74 68 88",48.839697,2.340296
"Immobilière beaumarchais","107 109 boulevard beaumarchais 75003 paris 75003
01 44 54 29 19",48.860512,2.367111
"Immobiliere bellechasse","180 avenue victor hugo  75116 paris 16ème 75116
06 08 94 54 92",48.865957,2.276283
"Immobiliere champ de mars","64 ave de la bourdonnais 75007 paris 75007
01 45 55 82 33",48.855612,2.303072
"Immobiliere convention era","196 rue de la convention  75015 paris 75015
01 53 68 16 00",48.837316,2.295989
"Immobiliere cyrano","112t rue marcadet  75018 paris 75018
01 42 58 31 10",48.891322,2.342512
"Immobiliere de la bourdonnais","97 avenue de la bourdonnais 75007 paris 75007
01 45 56 93 66",48.855582,2.303607
"Immobiliere de passy","50 rue vital  75016 paris 75016
01 42 88 31 97",48.858251,2.277549
"Immobiliere de vilers","84 rue de l assomption  75016 paris 75016
01 45 25 65 00",48.855509,2.267548
"Immobiliere des arcades","56 avenue ledru rollin  75012 paris 75012
01 44 75 77 77",48.848353,2.372377
"Immobilière des arènes","26 rue monge  75005 paris 5ème 75005
01 43 54 23 98",48.846799,2.351325
"Immobiliere des victoires dp","3 rue d'aboukir  75002 paris 75002
01 44 82 02 22",48.866055,2.341857
"Immobiliere didot","95 rue didot  75014 paris 75014
01 45 42 66 99",48.828643,2.316561
"Immobiliere du maine gerance","172 avenue du maine  75014 paris 14ème 75014
01 45 45 99 99",48.832587,2.32468
"Immobilière du moulin vert","19 rue saulnier  75009 paris 9eme 75009
01 53 43 84 83",48.875315,2.344377
"Immobiliere fortuny","42 rue fortuny  75017 paris 75017
01 46 22 87 24",48.882775,2.30791
"Immobiliere ftg","37 rue ampère  paris  75017 paris 17éme 75017
01 46 22 96 40",48.885144,2.304176
"Immobiliere galiot","29 rue dareau  75014 paris 75014
01 45 80 20 20",48.830863,2.33686
"Immobiliere georges paltsou -  i.g.p","247 rue vaugirard  75015 paris 75015
01 45 31 10 26",48.840483,2.304855
"Immobiliere ile de france","22 place saint andre des arts  75006 paris 6ème 75006
01 44 41 05 05",48.853123,2.342613
"Immobiliere initiale de paris lowendal","20 avenue de lowendal  75015 paris 75015
01 45 67 33 00",48.849104,2.302903
"Immobiliere lutece","6 rue de penthievre  75008 paris 75008
01 42 68 33 43",48.873167,2.317245
"Immobiliere madet","4 rue frederic sauton  75005 paris 75005
01 46 33 03 80",48.85114,2.349129
"Immobiliere miguere","6 8 rue du general camou  75007 paris 75007
06 19 95 41 03",48.859083,2.299891
"Immobiliere outel","14 rue richard lenoir  75011 paris 75011
01 43 56 81 87",48.854978,2.382205
"Immobiliere paris 15","1 rue fremicourt  75015 paris 75015
01 45 71 07 07",48.847243,2.296382
"Immobiliere paris 17 guy hoquet","17 rue jouffroy d'abbans  75017 paris 17eme 75017
01 75 43 18 90",48.886507,2.311583
"Immobiliere paris ouest","183 boulevard murat 75016 paris 75016
01 42 88 27 45",48.839253,2.264833
"Immobiliere rolline","52 rue du montparnasse  75014 paris 75014
01 43 35 58 97",48.842207,2.325576
"Immobiliere sainte catherine","3 place du marche sainte catherine  75004 paris 75004
01 42 78 88 88",48.855438,2.362631
"Immobiliere selection","167 rue de vaugirard 75015 paris 75015
01 45 67 54 54",48.84341,2.314404
"Immobiliere soleil","133 boulevard voltaire  75011 paris 11ème 75011
06 22 18 64 37",48.85633,2.382895
"Immoconsulting","76 rue d'auteuil  75016 paris 16ème 75016
01 40 71 97 87 / 06 07 08 89 59",48.84798,2.260633
"Immodeal gestion","14 rue de marignan  75008 paris 8ème 75008
01 45 61 93 17",48.868643,2.306488
"Immofonctionnaires","38 boulevard voltaire  75011 paris 75011
01 48 07 55 55",48.863832,2.369689
"Immokov","17 rue des fermiers  75017 paris 75017
01 40 54 72 72",48.886938,2.311765
"Immomoinscher.fr","167 rue de la pompe  75016 paris 75016
01 45 53 33 33",48.870062,2.282592
"Immopolis","7 rue de ravignan  75018 paris 75018
01 42 51 22 00",48.885545,2.337748
"Immopolis","78 av de st ouen  75018 paris 18eme 75018
01 53 31 09 04",48.892123,2.3273
"Immopolis","17 rue ramey  75018 paris 18ème 75018
01 42 23 84 05",48.887798,2.347033
"Immopolis gestion","7 rue ravignan 75018 paris 18ème 75018
01 42 51 05 00",48.885545,2.337748
"Immopolis immobilier","105 rue caulaincourt  75018 paris 75018
01 53 41 33 00",48.889745,2.339079
"Immostop","20 boulevard poissonniere  75009 paris 75009
01 48 24 73 73",48.871275,2.345366
"Immotec","16 avenue emile zola  75015 paris 15ème 75015
01 45 78 79 05",48.846109,2.279555
"Immovac  paris","37 avenue de lowendal  75015 paris 75015
01 56 58 53 57",48.848523,2.302835
"Immovideo","67 avenue de la bourdonnais  75007 paris 75007
01 47 05 02 02",48.856897,2.301556
"Imovina","4 rue de nice  75011 paris 11ème 75011
01 72 34 67 44",48.85464,2.390765
"Impact immo 9ème","74 rue de clichy  75009 paris 9eme 75009
01 48 74 09 09",48.882503,2.327986
"In media patrimonia gestion","1 rue bastien lepage  75016 paris 16eme 75016
01 42 24 01 50",48.848453,2.266362
"Ingencia","30 rue de lourmel 75015 paris 75015
01 45 79 50 90",48.848752,2.290574
"Initiales","3 rue de sevigne  75004 paris 75004
01 70 08 66 90",48.855309,2.36174
"Inside transactions immobilières","55 rue bellechasse  75007 paris 75007
01 43 17 36 80",48.855295,2.320252
"Inter immobilier crosnier","13 rue du vieux colombier  75006 paris 6ème 75006
01 42 22 27 97",48.851462,2.331307
"Inter-projets","39 rue duris  75020 paris 75020
01 47 97 55 50",48.866077,2.387098
"Inter-urbis","31 rue de monceau  75008 paris 75008
01 45 63 17 77",48.876917,2.308874
"International immobilier joubert","44 rue monge  75005 paris 75005
01 46 34 04 85",48.845424,2.351921
"Intuitu gestion - g f b","86 rue du faubourg saint denis 75010 paris 75010
01 48 78 31 36",48.87394,2.355229
"Invest immo","187 rue du faubourg saint martin 75010 paris 75010
01 40 05 26 26",48.87929,2.362741
"Isambert","25 rue du bac 42 rue de l'universite 75007 paris 75007
01 42 96 68 00",48.857786,2.328099
"Isambert sa","93 rue blomet  75015 paris 75015
01 44 19 62 62",48.840912,2.300666
"Isis (immobilier selectif)","33 rue nicolo  75016 paris 75016
01 45 04 39 39",48.859485,2.279214
"Ism gestion","35 r olivier de serres  75015 paris 15ème 75015
01 45 80 07 81",48.835054,2.296304
"Iva immobilier","15 rue poussin 75016 paris 75016
01 45 24 21 20",48.848663,2.263744
"J s conseil","77 rue riquet 75018 paris 75018
01 40 38 06 66",48.890037,2.36115
"J.a.c immobilier","108 bd de courcelles  75017 paris 75017
01 47 54 60 30",48.878933,2.301329
"J.l castan agent immobilier","75 rue de lourmel 75015 paris 75015
01 47 04 64 44",48.845503,2.287949
"Jacar immobilier","10 rue saint saens  75015 paris 75015
0811 09 03 03",48.85371,2.29156
"Jacques de carne immobilier","24 boulevard saint marcel  75005 paris 75005
01 40 46 78 08",48.839416,2.359479
"Jafis","2 rue leconte de lisle  75016 paris 16eme 75016
01 53 83 74 20",48.848362,2.269659
"Jb consultant","41 bd henri iv  75004 paris 75004
06 11 51 51 50",48.852575,2.366639
"Jb pierre invest","97 rue nollet  75017 paris 17ème 75017
01 55 62 02 03",48.888768,2.318134
"Jean louis thouard immobilier","21, rue bonaparte  75006 paris 75006
01 53 10 19 19",48.855591,2.334065
"Jean pierre sabiani immobilier","25 boulevard de reuilly  75012 paris 75012
01 43 44 44 05",48.839403,2.391948
"Jerome peter transactions","50 rue nicolo  75116 paris 16eme 75116
06 13 24 22 15",48.860537,2.277411
"Jft gestion","30 rue bargue  75015 paris 75015
01 47 34 39 78",48.838644,2.307844
"Jmc immobilier","21 rue brezin  75014 paris 75014
01 40 44 55 55",48.831389,2.326887
"Jobard immobilier paris","27 rue de lisbonne  75008 paris 75008
01 42 25 78 24",48.877604,2.313807
"John arthur et tiffen","130 avenue victor hugo  75116 paris 16ème 75116
01 56 90 11 00",48.867638,2.280247
"John cook transactions","223 boulevard raspail  75014 paris 75014
01 40 47 55 00",48.840171,2.330542
"John taylor paris","32 avenue pierre 1er de serbie  75008 paris 8ème 75008
01 80 18 79 40",48.867704,2.299964
"Jourdain immobilier","2b rue du jourdain  75020 paris 20ème 75020
01 46 36 01 01",48.87401,2.389652
"Jp2l","35 rue croulebarbe 75013 paris 75013
06 83 52 82 97",48.83264,2.351103
"Js consulting","20 rue montgolfier  75003 paris 75003
01 48 33 57 63",48.866844,2.357663
"Junot investissements montmartre","27 avenue junot  75018 paris 75018
01 42 55 20 00",48.888569,2.335348
"K'gerim","42 rue pastourelle   75003 paris 3eme 75003
01 42 78 52 40",48.863197,2.358745
"Ka&a","34 avenue des champs elysees  75008 paris 75008
01 40 76 03 05",48.869957,2.308155
"Kapital prestige","46 rue spontini  75116 paris 16ème 75116
01 79 73 75 75",48.868433,2.277402
"Ker transactions","10 rue de duras  75008 paris 75008
01 42 66 30 33",48.871064,2.318132
"Keranlay conseil","5 rue lalo  75116 paris 16ème 75116
06 13 54 49 62",48.873637,2.280267
"Kgm immobilier","26 bd magenta  75010 paris 75010
01 40 03 83 16",48.870352,2.361612
"Khs- « appartements de charme et de prestige », paris","17 rue michel-ange  75016 paris 75016
06 76 09 91 44",48.846665,2.263216
"Kl real estate","29 rue de bassano  75008 paris 8ème 75008
06 11 87 79 62",48.87042,2.298874
"Kleber immobilier","66 avenue kleber  75116 paris 75116
01 45 53 62 82",48.868054,2.290613
"Klesia immobilier","5 9 rue van gogh 75591 paris cedex 12 75012
01 40 02 19 15",48.843939,2.37118
"Kms gestion","27 avenue rapp  75007 paris 7ème 75007
01 47 63 59 08",48.859288,2.300925
"Knight frank","7 place vendome  75001 paris 75001
01 43 16 88 88",48.867284,2.328352
"L immobiliere mogador","27 rue de mogador  75009 paris 9ème 75009
01 53 25 00 10",48.875505,2.331195
"L u a immobilier","7 rue biot  75017 paris 17eme 75017
09 51 57 67 78",48.884077,2.326298
"L' adresse secretan","61 rue de meaux  75019 paris 19eme 75019
01 42 41 87 32",48.881874,2.373883
"L'adresse - l'e-mmobilière","366t rue de vaugirard  75015 paris 15ème 75015
01 53 68 02 15",48.83472,2.29128
"L'adresse belleville","18 boulevard de la villette  75019 paris 19ème 75019
01 42 08 73 37",48.873549,2.375719
"L'adresse du canal","89 quai de valmy  75010 paris 75010
01 40 05 01 08",48.873291,2.363335
"L'adresse fac immo","4 rue fourcroy  75017 paris 17ème 75017
01 81 70 97 30",48.879939,2.295308
